comm,Census_Poll_Location,community_orignial,male,female,total,African,Caucasian,Chinese,East Indian,Indigenous,Mixed_African_ East_Indian,Mixed _Other,Portuguese,Syrian_Lebanese,other_ethnic_ group,not_stated_ethncity,unknown_ethnicity ,ANGLICAN,BAPTIST _SPIRITUAL_SHOUTER _BAPTIST,BAPTIST ,HINDUISM,ISLAM,JEHOVAHS_WITNESS,METHODIST,PENTECOSTAL_EVANGELICAL_FULL GOSPEL,MORAVIAN,ORISHA,PRESBYTERIAN_CONGREGATIONAL,RASTAFARIAN,ROMAN_CATHOLIC,SEVEN_DAY_ADVENTIST,OTHER_RELIGION,NONE_RELIGION,NOT STATED_RELIGION,UNKNOWN _RELIGION
9202,GOODWOOD,9202 GOODWOOD,731.875455,726.14873,1458.024185,1206.048285,0,0,52.68587,0,98.49967,95.063635,0,0,3.436035,2.29069,1458.024185,148.89485,179.819165,1.145345,6.87207,2.29069,34.36035,221.051585,243.958485,4.58138,19.470865,2.29069,6.87207,175.237785,272.59211,27.48828,81.319495,29.77897,1458.024185
3143,GOODWOOD GARDENS,3143 GOODWOOD GARDENS,606.738951,583.972011,1190.710962,117.249741,368.824428,55.779003,130.909905,0,13.660164,283.448403,15.936858,89.929413,38.703798,76.269249,1190.710962,58.055697,4.553388,2.276694,33.012063,10.245123,5.691735,17.075205,31.873716,0,7.968429,6.830082,0,782.044389,1.138347,26.181981,30.735369,173.028744,1190.710962
4112,GRAN COUVA,4112 GRAN COUVA,919.78276,784.319705,1704.102465,159.3683,55.778905,6.83007,1108.74803,0,173.02844,170.75175,0,0,3.415035,26.181935,1704.102465,15.93683,13.66014,20.49021,574.864225,108.142775,35.288695,1.138345,245.88252,0,11.38345,68.3007,6.83007,364.2704,73.992425,94.482635,38.70373,30.735315,1704.102465
3219,GRAN CURUCAYE,3219 GRAN CURUCAYE,1158.833174,1144.034715,2302.867889,1190.706778,1.138343,0,204.90174,1.138343,602.183447,184.411566,0,0,7.968401,110.419271,2302.867889,92.205783,224.253571,3.415029,18.213488,3.415029,48.948749,6.830058,276.617349,0,137.739503,11.38343,1.138343,1054.105618,153.676305,50.087092,79.68401,141.154532,2302.867889
5302,GRAND LAGOON,5302 GRAND LAGOON,652.261371,589.653386,1241.914757,323.284868,1.138327,0,368.817948,0,112.694373,380.201218,0,1.138327,1.138327,53.501369,1241.914757,25.043194,146.844183,6.829962,66.022966,9.106616,14.798251,0,134.322586,0,80.821217,17.074905,0,321.008214,61.469658,25.043194,88.789506,244.740305,1241.914757
6103,GRAND RIVERE,6103 GRAND RIVIERE,211.730868,179.857404,391.588272,321.011316,1.138338,0,11.38338,0,25.043436,22.76676,0,0,3.415014,6.830028,391.588272,85.37535,39.84183,0,0,0,1.138338,0,21.628422,1.138338,1.138338,0,2.276676,88.790364,117.248814,5.69169,10.245042,17.07507,391.588272
8409,GRANVILLE,8409 GRANVILLE,214.008296,186.688088,400.696384,6.830052,0,0,355.162704,0,22.76684,7.968394,0,0,0,7.968394,400.696384,0,0,0,155.952854,20.490156,4.553368,0,40.980312,0,0,34.15026,0,61.470468,0,55.778758,12.521762,14.798446,400.696384
2019,GREEN ACRES,2019 GREEN ACRES,335.81384,373.379456,709.193296,162.784336,1.138352,4.553408,324.43032,0,39.84232,93.344864,0,1.138352,2.276704,79.68464,709.193296,73.99288,6.830112,0,143.432352,61.471008,1.138352,2.276704,110.420144,0,0,56.9176,2.276704,132.048832,1.138352,21.628688,2.276704,93.344864,709.193296
3126,GREEN HILL VILLAGE,3126 GREEN HILL VILLAGE,894.740742,864.005373,1758.746115,971.009991,4.553388,6.830082,117.249741,4.553388,186.688908,354.025917,2.276694,0,17.075205,94.482801,1758.746115,162.783621,70.577514,5.691735,18.213552,35.288757,23.905287,5.691735,290.278485,2.276694,27.320328,6.830082,31.873716,792.289512,61.470738,69.439167,36.427104,118.388088,1758.746115
9915,GUAICO,9915 GUAICO,1537.894638,1511.712864,3049.607502,659.097702,0,10.245042,1194.116562,0,289.137852,826.433388,0,0,2.276676,68.30028,3049.607502,85.37535,161.643996,19.351746,547.540578,112.695462,35.288478,10.245042,728.53632,6.830028,3.415014,216.28422,13.660056,643.16097,150.260616,88.790364,75.130308,151.398954,3049.607502
8309,GUAPO,8309 GUAPO LOT 10,163.921248,161.644564,325.565812,244.74353,0,0,4.553368,1.138342,50.087048,19.351814,0,0,0,5.69171,325.565812,15.936788,84.237308,1.138342,0,0,6.830052,0,58.055442,0,1.138342,0,0,30.735234,39.84197,39.84197,33.011918,14.798446,325.565812
7310,GUARACARA,7310 GUARACARA,214.00886,215.147205,429.156065,34.15035,0,0,233.360725,6.83007,35.288695,113.8345,0,0,0,5.691725,429.156065,1.138345,1.138345,0,110.419465,5.691725,4.55338,0,100.17436,0,0,53.502215,0,81.96084,4.55338,21.628555,27.32028,17.075175,429.156065
6506,GUATAPAJARO,6506 GUATAPAJARO,196.932474,177.580728,374.513202,26.181774,0,0,327.841344,0,3.415014,5.69169,0,0,0,11.38338,374.513202,0,5.69169,6.830028,239.05098,46.671858,4.553352,0,10.245042,0,0,7.968366,0,38.703492,0,0,0,14.798394,374.513202
9916,GUAYAGUAYARE,9916 GUAYAGUAYARE,815.042132,726.252626,1541.294758,860.575212,2.276654,0,122.939316,0,198.068898,308.486617,0,0,0,48.948061,1541.294758,35.288137,284.58175,129.769278,26.181521,4.553308,19.351559,0,194.653917,0,40.979772,3.414981,5.691635,453.054146,87.651179,94.481141,69.437947,92.204487,1541.294758
2020,GULF VIEW,2020 GULF VIEW,1274.95424,1301.136336,2576.090576,272.066128,94.483216,43.257376,1328.456784,0,67.162768,540.7172,6.830112,6.830112,26.182096,190.104784,2576.090576,111.558496,7.968464,2.276704,499.736528,250.43744,15.936928,12.521872,186.689728,2.276704,21.628688,217.425232,3.415056,819.61344,7.968464,75.131232,26.182096,315.323504,2576.090576
3142,HALELAND PARK / MOKA,3142 HALELAND PARK / MOKA,595.355481,631.782585,1227.138066,163.921968,301.661955,43.257186,76.269249,3.415041,158.230233,442.816983,6.830082,6.830082,12.521817,11.38347,1227.138066,114.973047,6.830082,1.138347,9.106776,9.106776,11.38347,1.138347,30.735369,1.138347,23.905287,18.213552,1.138347,899.29413,9.106776,23.905287,45.53388,20.490246,1227.138066
7511,HARDBARGAIN,7511 HARD BARGAIN,190.103281,178.719851,368.823132,136.60116,0,0,99.035841,0,7.968401,119.526015,0,0,0,5.691715,368.823132,40.980348,7.968401,91.06744,39.842005,0,0,0,76.268981,0,0,5.691715,0,43.257034,11.38343,0,4.553372,47.810406,368.823132
9917,HARMONY HALL,9917 HARMONY HALL,1017.678642,997.188468,2014.86711,300.522552,7.968401,3.415029,1326.169595,2.276686,112.695957,169.613107,0,0,2.276686,89.929097,2014.86711,88.790754,54.640464,12.521773,616.981906,163.921392,23.905203,2.276686,303.937581,0,0,193.51831,1.138343,180.996537,30.735261,161.644706,21.628517,158.229677,2014.86711
8111,HARRIS VILLAGE,8111 HARRIS VILLAGE,857.171526,868.554946,1725.726472,456.475142,0,0,910.6736,1.138342,130.90933,201.486534,0,0,0,25.043524,1725.726472,61.470468,84.237308,2.276684,613.566338,96.75907,12.521762,11.38342,384.759596,0,4.553368,31.873576,3.415026,244.74353,19.351814,34.15026,33.011918,87.652334,1725.726472
3415,HEIGHTS OF GUANAPO,3415 HEIGHTS OF GUANAPO,540.712925,531.606181,1072.319106,335.811185,1.138343,0,125.21773,6.830058,31.873604,496.317548,1.138343,1.138343,28.458575,44.395377,1072.319106,22.76686,101.312527,10.245087,30.735261,38.703662,19.351831,2.276686,229.945286,0,5.691715,1.138343,7.968401,310.767639,108.142585,67.162237,60.332179,55.778807,1072.319106
7311,HERMITAGE,7311 HERMITAGE (Couva / Tab / Tal.),309.62984,299.384735,609.014575,109.28112,0,0,483.796625,0,10.245105,3.415035,0,1.138345,0,1.138345,609.014575,3.415035,19.351865,10.245105,285.724595,66.02401,6.83007,0,105.866085,1.138345,0,47.81049,1.138345,51.225525,0,3.415035,3.415035,3.415035,609.014575
7214,HERMITAGE VILLAGE,7214 HERMITAGE VILLAGE (Penal / Debe),1503.752424,1473.017136,2976.76956,84.237456,4.553376,7.968408,2636.404704,2.276688,73.99236,30.735288,0,0,0,136.60128,2976.76956,18.213504,69.438984,0,1231.688208,239.05224,11.38344,0,402.973776,0,6.830064,201.486888,1.138344,113.8344,4.553376,44.395416,10.245096,621.535824,2976.76956
7102,HINDUSTAN,7102 HINDUSTAN,450.783828,373.376504,824.160332,193.51831,0,0,497.455891,0,92.205783,3.415029,0,0,0,37.565319,824.160332,12.521773,14.798459,196.933339,342.641243,14.798459,0,0,163.921392,0,0,4.553372,0,21.628517,3.415029,1.138343,1.138343,46.672063,824.160332
8004,HOLLYWOOD,8004 HOLLYWOOD,717.15105,742.19442,1459.34547,933.4347,0,0,103.588485,3.415005,166.19691,61.47009,0,0,1.138335,190.101945,1459.34547,75.13011,277.75374,10.245015,25.04337,11.38335,30.735045,2.27667,186.68694,0,28.458375,0,15.93669,201.485295,80.821785,240.188685,58.055085,215.145315,1459.34547
4006,HOMELAND GARDENS,4006 HOMELAND GARDENS,827.571726,936.852174,1764.4239,629.500914,10.245042,9.106704,679.587786,2.276676,111.557124,268.647768,1.138338,0,0,52.363548,1764.4239,165.05901,42.118506,5.69169,245.881008,95.620392,55.778562,22.76676,199.20915,0,28.45845,89.928702,0,451.920186,102.45042,13.660056,34.15014,211.730868,1764.4239
9102,HOPE VILLAGE,9102 HOPE / BLENHEIM,344.748845,366.5104,711.259245,653.991995,0,0,6.87207,0,34.36035,8.017415,1.145345,0,4.58138,2.29069,711.259245,107.66243,28.633625,0,0,0,2.29069,18.32552,98.49967,12.598795,29.77897,2.29069,0,37.796385,88.191565,11.45345,14.889485,258.84797,711.259245
9105,HOPE FARM / JOHN DIAL,9105 HOPE FARM / JOHN DIAL,195.853995,214.179515,410.03351,347.039535,1.145345,0,6.87207,0,12.598795,25.19759,1.145345,0,0,16.03483,410.03351,75.59277,53.831215,0,1.145345,0,0,20.61621,61.84863,1.145345,20.61621,0,0,20.61621,44.668455,16.03483,27.48828,66.43001,410.03351
6507,HOWSEN VILLAGE,6507 HOWSEN VILLAGE,212.869206,194.655798,407.525004,45.53352,1.138338,0,270.924444,0,59.193576,1.138338,1.138338,0,1.138338,27.320112,407.525004,6.830028,0,0,210.59253,30.735126,3.415014,0,37.565154,0,1.138338,28.45845,0,53.501886,3.415014,9.106704,1.138338,21.628422,407.525004
8410,ICACOS,8410 ICACOS,586.24613,506.56219,1092.80832,83.098966,0,1.138342,844.649764,0,89.929018,33.011918,0,0,3.415026,37.565286,1092.80832,6.830052,25.043524,64.885494,307.35234,110.419174,9.106736,0,60.332126,0,0,11.38342,0,149.122802,7.968394,1.138342,5.69171,333.534206,1092.80832
9309,IDLEWILD / WHIM,9309 IDLEWILD / WHIM,872.75289,894.514445,1767.267335,1475.20436,19.470865,0,61.84863,1.145345,57.26725,131.714675,0,1.145345,5.726725,13.74414,1767.267335,389.4173,184.400545,3.436035,10.308105,14.889485,49.249835,61.84863,365.365055,40.087075,1.145345,3.436035,1.145345,146.60416,201.58072,95.063635,73.30208,125.98795,1767.267335
9918,IERE VILLAGE,9918 IERE VILLAGE,1285.189247,1232.825469,2518.014716,387.03662,1.138343,4.553372,1804.273655,0,125.21773,72.853952,0,0,0,122.941044,2518.014716,33.011947,59.193836,71.715609,832.128733,420.048567,25.043546,1.138343,607.875162,0,7.968401,128.632759,2.276686,96.759155,25.043546,40.980348,11.38343,154.814648,2518.014716
9920,INDIAN TRAIL,9920 INDIAN TRAIL,560.06574,507.70187,1067.76761,215.147205,1.138345,0,671.62355,1.138345,159.3683,4.55338,0,0,0,14.798485,1067.76761,28.458625,23.905245,1.138345,277.75618,125.21795,17.075175,0,153.676575,0,3.415035,125.21795,0,93.34429,17.075175,173.02844,4.55338,23.905245,1067.76761
9919,INDIAN WALK VILLAGE,9919 INDIAN WALK,3109.953076,2884.561162,5994.514238,2747.960002,0,5.691715,1573.190026,25.043546,589.661674,675.037399,0,6.830058,10.245087,360.854731,5994.514238,171.889793,700.080945,1427.482122,671.62237,450.783828,69.438923,4.553372,623.811964,0,72.853952,55.778807,18.213488,257.265518,229.945286,293.692494,116.110986,830.99039,5994.514238
8207,JACOB VILLAGE,8207 JACOB VILLAGE,302.798972,301.66063,604.459602,372.237834,0,0,64.885494,0,84.237308,62.60881,0,0,0,20.490156,604.459602,73.99223,130.90933,12.521762,22.76684,17.07513,4.553368,4.553368,96.75907,0,15.936788,21.628498,1.138342,145.707776,12.521762,10.245078,1.138342,33.011918,604.459602
4004,JERNINGHAM JUNCTION,4004 JERNINGHAM JUNCTION,2480.438502,2335.869576,4816.308078,1227.128364,2.276676,7.968366,2644.359174,1.138338,465.580242,311.904612,2.276676,0,0,153.67563,4816.308078,256.12605,117.248814,4.553352,1611.886608,202.624164,85.37535,37.565154,851.476824,0,77.406984,207.177516,3.415014,545.263902,99.035406,119.52549,86.513688,511.113762,4816.308078
7216,JORDAN VILLAGE,7216 JORDAN VILLAGE,251.573803,215.146827,466.72063,18.213488,0,0,372.238161,0,20.490174,20.490174,0,0,0,35.288633,466.72063,4.553372,5.691715,0,218.561856,10.245087,0,0,84.237382,0,0,58.055493,0,27.320232,7.968401,2.276686,0,47.810406,466.72063
3334,KANDAHAR,3334 KANDAHAR,1177.046662,1181.600034,2358.646696,719.432776,0,1.138343,1105.331053,1.138343,288.000779,183.273223,3.415029,0,0,56.91715,2358.646696,140.016189,110.419271,18.213488,505.424292,276.617349,35.288633,1.138343,366.546446,1.138343,25.043546,37.565319,4.553372,435.985369,64.885551,103.589213,67.162237,165.059735,2358.646696
9921,KELLY VILLAGE,9921 KELLY VILLAGE,2109.349579,2068.369231,4177.71881,998.326811,6.830058,5.691715,2344.98658,1.138343,359.716388,261.81889,0,0,1.138343,198.071682,4177.71881,151.399619,175.304822,26.181889,1297.71102,355.163016,22.76686,5.691715,638.610423,0,60.332179,208.316769,0,468.997316,68.30058,160.506363,86.514068,451.922171,4177.71881
9606,KING'S BAY,9606 KING'S BAY,159.202955,140.877435,300.08039,276.028145,0,0,1.145345,0,13.74414,0,0,0,0,9.16276,300.08039,71.01139,38.94173,0,0,0,9.16276,17.180175,32.06966,0,1.145345,0,0,3.436035,71.01139,6.87207,4.58138,44.668455,300.08039
7515,KUMAR VILLAGE,7515 KUMAR VILLAGE,443.95377,398.42005,842.37382,19.351831,0,0,726.262834,0,9.106744,6.830058,0,0,0,80.822353,842.37382,3.415029,15.936802,0,341.5029,121.802701,0,0,118.387672,0,11.38343,78.545667,0,7.968401,3.415029,2.276686,1.138343,136.60116,842.37382
9704,L'ANSE FOURMI,9704 L'ANSE FORMI,140,133,273,215,2,0,1,0,18,28,0,0,0,9,273,3,67,0,0,0,1,24,79,0,2,0,0,10,71,1,5,10,273
3103,L'ANSE MITAN,3103 L'ANSE MITAN,869.697108,942.551316,1812.248424,1379.676564,5.691735,19.351899,43.257186,0,146.846763,113.8347,0,0,0,103.589577,1812.248424,163.921968,111.558006,23.905287,11.38347,11.38347,44.395533,14.798511,275.479974,2.276694,161.645274,2.276694,7.968429,530.469702,202.625766,40.980492,58.055697,149.123457,1812.248424
6104,L'ANSE NOIRE,6104 L'ANSE NOIR,178.719066,168.474024,347.19309,179.857404,0,0,30.735126,0,21.628422,92.205378,0,0,0,22.76676,347.19309,0,2.276676,0,0,0,0,0,3.415014,0,0,0,0,2.276676,3.415014,0,0,335.80971,347.19309
3315,LA BAJA,3315 LA BAJA,604.460133,606.736819,1211.196952,486.072461,9.106744,12.521773,192.379967,0,52.363778,372.238161,0,0,3.415029,83.099039,1211.196952,53.502121,36.426976,1.138343,40.980348,19.351831,23.905203,6.830058,151.399619,1.138343,1.138343,3.415029,3.415029,424.601939,88.790754,17.075145,15.936802,322.151069,1211.196952
8310,LA BREA,8310 LA BREA,1543.591752,1509.441492,3053.033244,2404.178304,0,1.138342,77.407256,1.138342,235.636794,193.51814,0,0,3.415026,136.60104,3053.033244,356.301046,522.498978,29.596892,2.276684,7.968394,36.426944,7.968394,482.657008,0,2.276684,2.276684,9.106736,1052.96635,157.091196,67.162178,51.22539,265.233686,3053.033244
3231,LA CANOA,3231 LA CANOA,1988.685221,1955.673274,3944.358495,1881.680979,9.106744,4.553372,355.163016,3.415029,936.856289,607.875162,2.276686,0,4.553372,138.877846,3944.358495,269.787291,363.131417,7.968401,85.375725,93.344126,107.004242,40.980348,866.279023,4.553372,30.735261,44.395377,7.968401,1301.126049,193.51831,96.759155,111.557614,319.874383,3944.358495
9943,LA FLORISANTE,9943 LA FLORISANTE,662.515626,727.401177,1389.916803,701.219288,0,4.553372,112.695957,0,120.664358,251.573803,0,0,0,199.210025,1389.916803,113.8343,18.213488,1.138343,35.288633,18.213488,29.596918,11.38343,191.241624,3.415029,5.691715,19.351831,0,507.700978,43.257034,45.53372,12.521773,333.534499,1389.916803
7217,LA FORTUNE (Penal / Debe),7217 LA FORTUNE (Penal / Debe),675.037992,609.01404,1284.052032,0,0,4.553376,1246.48668,2.276688,3.415032,5.69172,0,0,0,21.628536,1284.052032,0,1.138344,0,891.323352,161.644848,4.553376,0,69.438984,0,0,12.521784,0,9.106752,0,22.76688,0,111.557712,1284.052032
8112,LA FORTUNE / PLUCK (Siparia),8112 LA FORTUNE / PLUCK (Siparia),945.962202,792.286032,1738.248234,55.778758,0,0,1551.560146,3.415026,14.798446,25.043524,0,0,0,87.652334,1738.248234,1.138342,2.276684,0,1084.839926,44.395338,9.106736,0,290.27721,0,2.276684,174.166326,0,11.38342,7.968394,3.415026,12.521762,94.482386,1738.248234
3418,LA HORQUETTA,3418 LA HORQUETTA,6564.824081,7029.268025,13594.09211,8329.255731,4.553372,11.38343,675.037399,9.106744,1038.168816,2765.035147,0,1.138343,13.660116,746.753008,13594.09211,1212.335295,1066.627391,37.565319,233.360315,127.494416,420.048567,69.438923,3175.97697,26.181889,301.660895,31.873604,31.873604,4143.56852,761.551467,414.356852,433.708683,1106.469396,13594.09211
3105,LA HORQUETTE,3105 LA HORQUETTE,369.962775,336.950712,706.913487,121.803129,95.621148,11.38347,67.162473,5.691735,27.320328,333.535671,6.830082,1.138347,4.553388,31.873716,706.913487,51.225615,11.38347,0,3.415041,3.415041,7.968429,6.830082,0,0,34.15041,6.830082,0,463.307229,4.553388,11.38347,18.213552,84.237678,706.913487
3407,LA LAJA,3407 LA LAJA,23.905203,15.936802,39.842005,1.138343,0,0,23.905203,0,0,9.106744,0,0,0,5.691715,39.842005,0,1.138343,0,19.351831,0,0,0,0,0,0,0,0,11.38343,0,0,1.138343,6.830058,39.842005
7405,LA LUNE,7405 LA LUNE,680.729114,565.756471,1246.485585,687.559172,0,1.138343,64.885551,0,136.60116,313.044325,1.138343,0,0,42.118691,1246.485585,27.320232,117.249329,117.249329,20.490174,5.691715,4.553372,0,234.498658,0,2.276686,1.138343,22.76686,371.099818,193.51831,7.968401,28.458575,92.205783,1246.485585
3320,LA MANGO VILLAGE,3320 LA MANGO VILLAGE,546.40464,517.946065,1064.350705,262.957233,0,1.138343,437.123712,0,288.000779,6.830058,0,0,0,68.30058,1064.350705,40.980348,68.30058,0,127.494416,13.660116,30.735261,11.38343,36.426976,0,37.565319,5.691715,1.138343,401.835079,97.897498,0,36.426976,154.814648,1064.350705
3326,LA PAILLE VILLAGE,3326 LA PAILLE VILLAGE,681.867457,657.962254,1339.829711,78.545667,0,1.138343,1103.054367,0,29.596918,58.055493,1.138343,1.138343,0,67.162237,1339.829711,22.76686,5.691715,0,507.700978,170.75145,19.351831,0,101.312527,0,0,63.747208,0,85.375725,4.553372,0,7.968401,350.609644,1339.829711
3235,LA PASTORA,3235 LA PASTORA,1436.588866,1420.652064,2857.24093,809.361873,13.660116,14.798459,800.255129,3.415029,218.561856,892.460912,6.830058,0,3.415029,94.482469,2857.24093,61.470522,153.676305,5.691715,300.522552,178.719851,118.387672,18.213488,374.514847,0,11.38343,33.011947,11.38343,1093.947623,69.438923,102.45087,107.004242,217.423513,2857.24093
3107,LA PUERTA,3107 LA PUERTA,1880.549244,2010.320802,3890.870046,1984.138821,31.873716,34.15041,257.266422,23.905287,468.998964,851.483556,15.936858,6.830082,22.76694,193.51899,3890.870046,313.045425,260.681463,13.660164,42.118839,121.803129,99.036189,21.628593,616.984074,13.660164,3.415041,27.320328,22.76694,1664.263314,185.550561,97.897842,93.344454,293.693526,3890.870046
3408,LA RESOURCE,3408 LA RESOURCE,679.590771,675.037399,1354.62817,400.696736,9.106744,0,464.443944,0,228.806943,127.494416,0,11.38343,0,112.695957,1354.62817,81.960696,12.521773,5.691715,253.850489,45.53372,7.968401,12.521773,169.613107,0,7.968401,12.521773,0,327.842784,39.842005,179.858194,15.936802,180.996537,1354.62817
7218,LA ROMAIN,7218 LA ROMAINE,4997.33016,5131.654752,10128.98491,3098.572368,5.69172,28.4586,4172.03076,4.553376,810.500928,1040.446416,3.415032,0,3.415032,961.90068,10128.98491,576.002064,760.413792,145.708032,1648.322112,586.24716,215.147016,30.735288,2152.608504,1.138344,56.9172,367.685112,19.351848,1409.269872,196.933512,389.313648,137.739624,1435.451784,10128.98491
7406,LA RUFFIN,7406 LA RUFFIN,351.747987,295.96918,647.717167,140.016189,0,0,186.688252,0,59.193836,207.178426,0,0,0,54.640464,647.717167,10.245087,39.842005,7.968401,61.470522,22.76686,18.213488,0,182.13488,0,0,4.553372,7.968401,171.889793,19.351831,5.691715,21.628517,73.992295,647.717167
5304,LA SAVANNE (Mayaro/Rio Claro),5304 LA SAVANNE (Mayaro/Rio Claro),582.823424,525.907074,1108.730498,454.192473,0,1.138327,130.907605,0,108.141065,390.446161,1.138327,2.276654,0,20.489886,1108.730498,34.14981,265.230191,84.236198,31.873156,6.829962,22.76654,0,132.045932,0,89.927833,0,0,210.590495,61.469658,55.778023,28.458175,85.374525,1108.730498
7407,LA SAVANNE (Princes Town),7407 LA SAVANNE (Princes Town),439.400398,347.194615,786.595013,289.139122,0,0,274.340663,0,55.778807,151.399619,0,0,0,15.936802,786.595013,19.351831,60.332179,134.324474,130.909445,3.415029,3.415029,0,145.707904,0,1.138343,0,1.138343,169.613107,60.332179,11.38343,10.245087,35.288633,786.595013
3316,LA SEIVA VILLAGE (Tunapuna/Piarco),3316 LA SEIVA VILLAGE (Tunapuna/Piarco),739.92295,716.017747,1455.940697,656.823911,18.213488,5.691715,176.443165,1.138343,202.625054,319.874383,1.138343,0,1.138343,72.853952,1455.940697,44.395377,38.703662,5.691715,46.672063,33.011947,22.76686,3.415029,216.28517,0,10.245087,4.553372,69.438923,638.610423,140.016189,45.53372,15.936802,120.664358,1455.940697
